date_,time_,title,content
01-04-2022,12:00,В Кремле объяснили процесс перехода на оплату поставок газа в рублях,Перевод оплаты за газ на рубли с 1 апреля не означает что Газпром прекратит поставки топлива в недружественные страны уже с этого дня Об этом заявил официальный представитель Кремля Дмитрий Песков на брифинге 1 апреля 
01-04-2022,23:00,В Германии задумались о национализации дочек Газпрома и Роснефти,Минэкономики Германии обсуждает национализацию немецких дочерних компаний Газпрома и Роснефти Об этом 31 марта сообщило издание Handelsblatt со ссылкой на источники в правительстве страны 
31-03-2022,23:00,Австрия выступила против эмбарго на российские энергоносители,Австрия не может поддержать запрет на поставки газа и нефти из России поскольку экономика страны напрямую зависит от импортного топлива Об этом в четверг 31 марта заявил австрийский канцлер Карл Нехаммер 
31-03-2022,16:00,Эксперт назвал причины нежелания Японии выходить из проекта Сахалин-2,В случае отказа Японии от сотрудничества с нефтегазовым проектом Сахалин-2 Россия ничего сильно не потеряет так как это не трубопроводные а СПГ-поставки которые легко перенаправить в Азию — в Китай Индию Вьетнам 
31-03-2022,14:00,Эксперт спрогнозировал последствия возможной остановки поставок газа в ЕС,Европа столкнется с масштабным кризисом в случае если поставки российского газа будут прекращены из-за возможной неспособности договориться с Газпромом об оплате за топливо в рублях 
31-03-2022,13:00,СМИ узнали о проработке Газпромом сценариев прекращения поставок газа в ЕС,Российская компания Газпром может прекратить поставки топлива в недружественные страны такие варианты прорабатываются Об этом 31 марта сообщает Коммерсант со ссылкой на источники 
31-03-2022,12:00,Еврокомиссия подтвердила проведения обысков в газовых компаниях в ФРГ,Еврокомиссия (ЕК) подтвердила проведения 29 марта обысков в газовых компаниях в Германии в рамках расследования о возможных нарушениях норм Евросоюза по конкуренции Об этом говорится в распространенном 31 марта заявлении ЕК 
30-03-2022,20:00,Bloomberg сообщил об обысках в подразделениях Газпрома в Германии,В подразделениях Газпрома в Германии провели обыски должностные лица Европейского союза Об этом 30 марта сообщает Bloomberg со ссылкой на источники 
30-03-2022,18:00,Газпром забронировал допмощности по Ямал-Европе до утра 31 марта,Компания Газпром забронировала дополнительную мощность трубопровода Ямал–Европа на предстоящую ночь до утра 31 марта Эта информация следует из итогов аукциона бронирования на платформе GSA Platform в среду 30 марта 
30-03-2022,14:00,МИД РФ назвал строительство Пакистанского потока приоритетной задачей,Строительство газопровода Пакистанский поток станет приоритетной задачей для увеличения товарооборота и реализации ряда проектов в энергетической сфере говорится в сообщении Министерства иностранных дел (МИД) России опубликованном в среду 30 марта 
30-03-2022,23:00,Оплата газа рублями мотивирует западные банки оставить дочки в РФ,Поручение президента до 31 марта перевести платежи за газ в рубли мотивирует иностранные банки к сохранению местных дочерних структур которые потребуются для обслуживания таких денежных потоков 
29-03-2022,16:00,Президент НАНГС назвал два варианта решения проблем с газом для Европы,У европейских покупателей российского газа по большому счету есть два варианта: либо заключить дополнительное соглашение к контракту о переходе на расчеты в рублях либо расторгнуть контракт и остаться без газа с последующей остановкой своей промышленности ростом протестов так как других дополнительных источников газа в Европе в среднесрочное время не появится 
29-03-2022,14:00,Газпром продолжает штатную подачу газа в ЕС через Украину,Транзит российского газа в страны Евросоюза через Украину продолжается несмотря на сегодняшнюю ситуацию в стране Об этом сообщил во вторник 29 марта представитель Еврокомиссии Тим Макфи на пресс-конференции в Брюсселе 
28-03-2022,10:00,Путин ждет докладов от ЦБ и Газпрома по изменению валюты платежа за газ,Президент РФ Владимир Путин поручил кабинету министров Центробанку РФ а также компании Газпром доложить ему о реализации изменений валюты платежа на рубли за поставки газа в недружественные страны Об этом сообщается 28 марта на сайте Кремля 
25-03-2022,15:00,Песков разъяснил поручение Путина о плате за газ в рублях,Поручение президента России Владимира Путина о переводе платы за газ на рубли не касается компании НОВАТЭК Об этом в пятницу 25 марта заявил официальный представитель Кремля Дмитрий Песков 
25-03-2022,13:00,Песков рассказал о поручении Газпрому проработать систему оплаты газа в рублях,Газпром будет продолжать осуществлять контакты с партнерами и исходить из поручения президента РФ Владимира Путина о приеме платы за газ в российской валюте Об этом 25 марта сообщил на брифинге официальный представитель Кремля Дмитрий Песков 
23-03-2022,18:00,Эксперт назвал смелым решение РФ продавать газ за рубли,Решение России перевести оплату газа в рублевую зону выглядит смелой и уместной инициативой однако пока это первый шаг на длинной дистанции дедолларизации российской экономики 
23-03-2022,17:00,Эксперт объяснил резкое укрепление рубля,Курс рубля растет в связи с решением властей России в кратчайшие сроки перевести расчеты за поставки газа в Европу в российской нацвалюте Об этом заявил Известиям партнер Capital Lab Евгений Шатов 
23-03-2022,15:00,Россия перейдет на оплату поставок газа в недружественные страны за рубли,Президент России Владимир Путин заявил 23 марта на совещании с правительством что в ближайшее время страна перейдет на оплату поставок газа в недружественные государства за рубли 
19-03-2022,23:00,В Болгарии заявили о намерениях не продлевать контракт с Газпромом,Болгария не будет вести переговоры по продлению договора с российским Газпромом из-за ситуации вокруг Украины Соответствующее заявление в субботу 19 марта сделал вице-премьер и министр финансов страны Асен Василев 
18-03-2022,23:00,Пушков призвал преподать урок Молдавии в ситуации с газом,Сенатор Алексей Пушков указал на противоречивое поведение руководства Молдавии в отношении РФ Свою позицию он высказал в личном Telegram-канале в четверг 17 марта 
17-03-2022,17:00,Польша отказалась продлевать контракт с Россией по газу после 2022 года,Варшава не будет закупать российский газ даже по краткосрочным контрактам договор который заканчивается в 2022 году продлеваться не будет 
16-03-2022,17:00,Энергетик заявил об отсутствии влияния на закупки газа из РФ из-за отказа E ON,Германский энергоконцерн E 
16-03-2022,16:00,Глава E ON заявил о нежелании выходить из проекта Северный поток,Крупнейшему энергетическому концерну Германии E ON не выгодно продавать свою долю в Северном потоке российскому Газпрому Об этом заявил в среду 16 марта в ходе пресс-конференции глава компании Леонард Бирнбаум 
16-03-2022,15:00,Немецкий энергоконцерн E ON отказался от закупки газа у Газпрома,Крупнейший энергоконцерн ФРГ E ON объявил о прекращении закупок газа у российской компании Газпром Об этом 16 марта на пресс-конференции заявил глава компании Леонард Бирнбаум 
15-03-2022,16:00,В Газпроме оценили объем оставшегося у Европы газа,На 13 марта объем активного газа в европейских подземных хранилищах составил 204 процентов Общий остаток газа в ПХГ Европы опустился до 262 процентов сообщили во вторник 15 марта в Telegram-канале ПАО Газпром 
13-03-2022,11:00,Аналитик усомнился в возможности инвесторов СП-2 окупить траты при отмене проекта,Инвесторы газопровода Северный поток – 2 — Shell OMV Engie Uniper Wintershall — вряд ли окупят свои траты при отмене или задержке проекта 
09-03-2022,20:00,Газпром получил письмо от ГТС Украины о рисках в зоне спецоперации,Газпром получил письмо от оператора газотранспортной системы Украины (ГТС) о рисках в зоне проведения российской спецоперации по защите Донбасса Об этом 9 марта сообщил замглавы Минэнерго России Павел Сорокин 
09-03-2022,16:00,Газпром назвал объем оставшегося в подземных хранилищах Европы газа,Из европейских подземных хранилищ (ПХГ) отбирают остатки газа предыдущих лет на данный момент отобрано уже 495 миллиард кубометров Об этом в среду 9 марта сообщает Газпром 
07-03-2022,11:00,Регулятор Сингапурской биржи ограничил доступ к торгам для Газпрома,Регулятор Сингапурской биржи (SGX) приостановил доступ к глобальным депозитарным распискам компании ПАО Газпром Данное объявление появилось на сайте торговой площадки в понедельник 7 марта 
06-03-2022,13:00,Газпром сообщил о штатном транзите газа через Украину,Газпром поставляет газ для транзита через Украину штатно Об этом в воскресенье сообщила компания 
05-03-2022,10:00,Fitch понизило рейтинги 26 добывающих компаний из России,Американское рейтинговое агенство Fitch понизило рейтинги 26 российских компаний добывающих нефть и газ и заявило что переместило 28 организаций в список Rating Watch (Негативный) сообщается на сайте агентства 
04-03-2022,20:00,Газпром добронировал мощности для прокачки газа по Ямал–Европе,Газпром дозаказал еще часть транзитной мощности по газопроводу Ямал–Европа для транзита газа через Польшу до начала газовых суток 5 марта Об этом в пятницу 4 марта свидетельствуют итоги аукциона на площадке GSA Platform 
03-03-2022,18:00,Эксперт переадресовал бизнесу вопрос о причинах остановки прокачки по Ямал–Европе,В настоящее время мало информации чтобы сказать точно почему именно остановилась прокачка газа через Польшу в Германию по газопроводу Ямал–Европа в четверг — нужно дождаться комментариев от участников бизнес-процессов чтобы точно понять что случилось 
03-03-2022,17:00,Прокачка газа в Германию по газопроводу Ямал–Европа остановилась,Прокачка газа через Польшу в Германию по газопроводу Ямал–Европа прекратилась утром 3 марта несмотря на бронь мощностей со стороны Газпрома до утра пятницы Это следует из данных газотранспортного оператора Gascade 
03-03-2022,14:00,В Череповце запустили завод по выпуску оборудования для газификации,В Вологодской области на территории опережающего социально-экономического развития Череповец состоялось открытие завода ООО Норд (дочерняя структура Северной компании) по производству водогрейных газовых котлов 
03-03-2022,23:00,Канада ввела санкции против ряда сотрудников Газпрома и Роснефти,Власти Канады внесли в санкционные списки имена 10 ключевых сотрудников российских компаний Роснефть и Газпром Об этом в среду 2 марта говорится в заявлении канадского МИДа 
03-03-2022,22:00,В конгресс США внесли проект о санкциях против всех госкомпаний РФ,Республиканцы в палате представителей конгресса США внесли законопроект о введении санкций против всех российских госпредприятий включая Газпром и Роснефть 
03-03-2022,21:00,Экономист рассказал о последствиях антироссийских санкций на газ для ЕС,Антироссийские санкции в сфере энергетики приведут к проблемам с поставками газа в страны Евросоюза (ЕС) 
02-03-2022,17:00,Эксперт дал прогноз по ценам на газ,Если риски учтенные рынком реализуются то цены фьючерсов на газ могут возрасти Об этом рассказал директор Фонда энергетического развития эксперт по энергетике Сергей Пикин в среду 2 марта 
02-03-2022,14:00,Газпром забронировал часть мощностей прокачки газа через Польшу,Газпром забронировал на аукционе часть мощностей прокачки газа через Польшу по газопроводу Ямал — Европа на 3 марта и ночь четверга 4 марта Об этом свидетельствуют данные GSA Platform на 2 марта 
02-03-2022,11:00,Газпром сообщил о штатном транзите газа через Украину,Подача российского газа через территорию Украины осуществляется в штатном режиме Об этом в среду 2 марта сообщили в Газпроме 
02-03-2022,11:00,Дело в трубе,Журналист Ирина Кезик — о последствиях возможного банкротства Nord Stream 2 AG 
01-03-2022,23:00,Компания OMV пересмотрит участие в проекте Северный поток – 2,Австрийская нефтяная компания OMV заявила о намерении пересмотреть свое участие в расширении газопровода Северный поток – 2 Информация об этом появилась на сайте OMV Group во вторник 1 марта 
01-03-2022,10:00,Газпром заявил о штатных поставках газа через территорию Украины,В Газпроме во вторник 1 марта сообщили что подача российского газа через территорию Украины осуществляется в штатном режиме 
28-02-2022,23:00,Компания Shell заявила о намерении выйти из проекта Северный поток – 2,В концерне Royal Dutch Shell заявили в понедельник 28 февраля о намерении прекратить участие в совместных с Газпромом проектах на фоне спецоперации России на Украине – 
28-02-2022,22:00,Нефть так нет: почему Европа не готова ограничить энергопоставки из РФ,Насколько может подорожать топливо в Старом Свете в случае отказа от сотрудничества с Россией 
28-02-2022,19:00,Эксперт заявил о решении Газпрома увеличить поставки газа через Украину,Газпром продолжит выполнять свои обязательства по долгосрочным контрактам 
28-02-2022,17:00,Эксперт назвал последствия для ЕС в случае отказа от российского газа,Эксперт Фонда национальной энергетической безопасности и Финансового университета при правительстве России Станислав Митрахович в понедельник 28 февраля прокомментировал Известиям сообщения о снижении объема активного газа в подземных хранилищах Европы на 215 процентов по сравнению с аналогичным периодом в прошлом году 
28-02-2022,15:00,Энергоэксперт назвал причины роста цен на газ более чем на 25 процентов,На цену на природный газ на биржах Европы влияет то что у участников рынка нет уверенности в невозможности введения санкций в отношении российской нефтегазовой отрасли а также рост цен на азиатском газовом рынке 
28-02-2022,14:00,Немецкий футбольный клуб Schalke разорвал контракт с Газпромом,Немецкий футбольный клуб Schalke разорвал контракт с Газпромом Об этом в понедельник 28 февраля сообщается на сайте команды 
28-02-2022,14:00,В Европе из ПХГ выкачали весь закачанный летом газ,Объем активного газа в подземных хранилищах Европы снизился на 215 процентов по сравнению с аналогичным периодом в прошлом году Общее количество сократилось на 79 миллиард кубометров сообщили в Газпроме 
25-02-2022,23:00,Долговая яма: Молдавия оказалась на пороге дефолта,Страна накопила огромные долги и рискует с ними не расплатиться 
24-02-2022,15:00,Газпром заявил о продолжающихся поставках газа в Европу через Украину,Газпром осуществляет подачу российского газа для транзита через территорию Украины в штатном режиме Об этом заявили Известиям в ПАО Газпром в четверг 24 февраля 
19-02-2022,22:00,В ЕК признали невозможность оперативной замены газа из России поставками СПГ,Евросоюз в ближайшее время не сможет заменить российский газ поставками сжиженного природного газа (СПГ) из США Об этом 19 февраля заявила глава Еврокомиссии Урсула фон дер Ляйен 
16-02-2022,14:00,В Газпроме назвали оставшийся объем газа в ПХГ Европы,Европейские подземные хранилища газа (ПХГ) по состоянию на середину-02-2022 года опустели на 934 процентов от общего объема закачанного туда летом газа 
15-02-2022,18:00,Путин позитивно оценил выдвижение Шредера в совет директоров Газпрома,Президент России Владимир Путин положительно оценил выдвижение бывшего канцлера Германии Герхарда Шредера в совет директоров Газпрома Об этом он заявил во вторник 15 февраля на пресс-конференции с действующим канцлером ФРГ Олафом Шольцем 
15-02-2022,17:00,Путин назвал условия продолжения поставок газа через Украину после 2024 года,Россия продолжит поставлять газ через территорию Украины даже после 2024 года если это будет рентабельно и будет соответствующий спрос Об этом заявил президент России Владимир Путин по итогам переговоров с канцлером ФРГ Олафом Шольцем 
14-02-2022,18:00,Молдовагаз рассчитался с Газпромом за поставки газа в январе,Газораспределительная компания Молдовагаз полностью расплатилась с российским Газпромом за январские поставки газа Об этом ее председатель Вадим Чебан написал в понедельник 14 февраля в своем Telegram-канале 
14-02-2022,15:00,Газпром не забронировал на март мощности для транзита через Украину и Польшу,Газпром не стал бронировать на март мощности для транзита газа через Польшу по газопроводу Ямал–Европа и дополнительные мощности для транзита через Украину Об этом свидетельствуют появившиеся 14 февраля данные платформ RBP и GSA Platform 
14-02-2022,13:00,В хранилищах Европы осталось менее 10 процентов от закачанного летом газа,Из европейских хранилищ было отобрано уже 908 процентов от объема газа закачанного туда в летний период 
11-02-2022,16:00,Эксперт оценил перспективы судебной тяжбы PGNiG и Газпрома по ценам на газ,Велики шансы что в судебной тяжбе между Газпромом и польской газовой компанией PGNiG касающейся требования изменения ценовых условий на газ поставляемый по ямальскому контракту арбитраж примет сторону российского холдинга 
11-02-2022,15:00,В ЕК выразили надежду на увеличение поставок газа в Европу от Газпрома,Еврокомиссия выражает надежду на то что российский Газпром увеличит поставки газа в Евросоюз при необходимости Об этом заявила в пятницу 11 февраля на пресс-конференции в Брюсселе представитель ЕК Дана Спинант 
11-02-2022,13:00,Польская PGNiG подала встречный иск против Газпрома о снижении цен на газ,Польская газовая компания PGNiG в ответ на иск Газпрома подала встречный иск с требованием снижения цен на газ Об этом 11 февраля сообщил председатель правления PGNiG SA Павел Маевский 
09-02-2022,17:00,Европе указали на отсутствие альтернативы российскому газу,В настоящее время у Европы нет альтернативы российскому газу для сохранения поставок Евросоюз должен поддерживать диалог с РФ Об этом в среду 9 февраля заявил гендиректор нефтегазовой компании TotalEnergies Патрик Пуянне 
09-02-2022,12:00,В ГД назвали поиском крайних требование ЕС к России об увеличении поставок газа,Объем поставляемого Газпромомв Европу газа прописан в соответствующем договоре 
09-02-2022,23:00,Чижов оценил требование ЕС к Газпрому увеличить поставки газа в Европу,Газпром не обязан наращивать экспорт голубого топлива в Евросоюз он и так поставляет дополнительные объемы газа Об этом в среду 9 февраля в интервью РИА Новости заявил постоянный представитель России при Евросоюзе Владимир Чижов 
08-02-2022,22:00,Боррель счел невозможным перекрытие Россией поставок газа в ЕС,Верховный представитель Европейского союза (ЕС) по иностранным делам и политике безопасности Жозеп Боррель усомнился в том что Россия может полностью отрезать поставки газа в Европу но не исключил их сокращения в случае введения санкций против Москвы 
08-02-2022,16:00,Путин поручил Газпрому обеспечить Вечные огни бесплатным газом,Президент России Владимир Путин поручил Газпрому обеспечить Вечные огни бесплатным газом Об этом 8 февраля сообщает пресс-служба Кремля 
08-02-2022,10:00,ЕК получила ответ Газпрома в контексте расследования причин газового кризиса,Еврокомиссия (ЕК) получила ответ Газпрома в контексте расследования причин газового кризиса Об этом Известиям заявил представитель ЕК 
07-02-2022,17:00,Глава Еврокомиссии рассказала о переговорах с США о поставках газа,Российский Газпром не заинтересован в наращивании поставок газа в Европу 
07-02-2022,15:00,Газпром не стал бронировать мощности газопровода Ямал–Европа,Газпром не забронировал прокачку природного газа через Польшу по газопроводу Ямал–Европа на второй и третий кварталы 2022 года 
06-02-2022,22:00,Боррель рассказал о выполнении РФ обязательств по поставкам газа в ЕС,Россия в последние недели строго выполняла свои контрактные обязательства по поставкам газа но отказалась поставлять дополнительный газ для пополнения хранилищ Европы заявил 6 февраля глава дипломатии Евросоюза Жозеп Боррель 
05-02-2022,15:00,Из хранилищ Европы отобрано уже 85 процентов закачанного летом газа,Из подземных хранилищ газа (ПХГ) Европы отобрано уже 85 процентов от объема закачанного летом газа Об этом субботу 5 февраля сообщил Газпром со ссылкой на данные Gas Infrastructure Europe 
05-02-2022,12:00,Gazeta Wyborcza допустила получение Газпромом монополии на СП-2,Газпром может получить монопольное право на использование газопровода Северный поток — 2 (СП-2) если в Европу придут морозы Об этом 3 февраля написал в статье для Gazeta Wyborcza польский журналист Анджей Кублик 
04-02-2022,18:00,Бывшего канцлера ФРГ Шредера выдвинули в совет директоров Газпрома,Кандидатуру бывшего канцлера Германии Герхарда Шредера выдвинули в совет директоров российского Газпрома Об этом 4 февраля сообщает пресс-служба холдинга 
04-02-2022,15:00,Эксперт назвал особенность контракта Газпрома и CNPC по поставкам газа в КНР,Эксперт Финансового университета при Правительстве России и ведущий аналитик Фонда национальной энергетической безопасности Игорь Юшков в пятницу 4 февраля прокомментировал Известиям заключение между Газпромом и китайской национальной нефтегазовой корпорацией (CNPC) договора купли-продажи газа в КНР с Дальнего Востока России 
04-02-2022,13:00,Эксперт объяснил снижение транзита газа через Украину отсутствием заявок,Объем транзита газа зависит от заявок покупателей в рамках долгосрочных контрактов но ситуация на рынке меняется каждый день а на спотовый рынок Газпром по-прежнему не выходит 
04-02-2022,12:00,Газпром и CNPC подписали новый контракт по поставкам газа в Китай,Газпром и китайская национальная нефтегазовая корпорация (CNPC) заключили договор купли-продажи газа в КНР с Дальнего Востока России Об этом в пятницу 4 февраля сообщает пресс-служба российской компании 
03-02-2022,17:00,Канцлер Австрии обвинил Россию в европейском энергокризисе,Власти России специально не заполнили европейские газовые хранилища что привело к значительному росту цен на топливо Такое мнение в четверг 3 февраля выразил канцлер Австрии Карл Нехаммер в ходе выступления в парламенте 
02-02-2022,19:00,Эксперт допустил урегулирование правил работы Газпрома и EuRoPol GAZ,Предполагая что газопровод Ямал–Европа будет востребован нужно наладить правила внутренней работы совместного с Газпромом предприятия EuRoPol GAZ s a владеющего польским участком этого трубопровода 
02-02-2022,18:00,Газпром подал в суд на PGNiG,ПАО Газпром подало иск в арбитраж в соответствии с регламентом UNCITRAL в отношении управления совместным предприятием EuRoPol GAZ s a владеющим польским участком магистрали Ямал–Европа 
02-02-2022,17:00,Эксперт назвал редкостью невозобновление Газпромом прокачки через Ямал–Европу,Такие события как бронирование мощностей газопровода и отсутствие реальных поставок газа крайне редки так как стоимость подобного бронирования велика а отсутствие транспортируемого ресурса может повлечь серьезные репутационных риски для компании-поставщика 
02-02-2022,15:00,Газпром не возобновил прокачку через трубопровод Ямал — Европа,Прямая прокачка газа через Польшу по газопроводу Ямал — Европа по-прежнему остается близкой к нулю несмотря на выкуп Газпромом части мощностей польского участка магистрали Об этом в среду 2 февраля свидетельствуют данные GSA Platform 
02-02-2022,13:00,Суд ЕС отклонил жалобы Польши на решения ЕК по делам против Газпрома,Европейский суд общей юрисдикции (General Court) отклонил жалобы польской PGNiG SA на решения Европейской комиссии (ЕК) по итогам антимонопольных дел в отношении российского Газпрома Об этом сообщает в среду 2 февраля агентство Bloomberg 
02-02-2022,23:00,Венгрия не будет политизировать вопросы поставок газа из России,Венгрия не политизирует вопросы поставок газа и хочет увеличить поставки голубого топлива‎ из России на 1 миллиард кубометров добавив их в уже имеющееся соглашение на 45 миллиард кубометров 
01-02-2022,16:00,Эксперт прокомментировал запуск транзита газа из Венгрии на Украину,Для России физическое получение Украиной газа из Венгрии не несет каких-либо кардинальных изменений или последствий 
01-02-2022,10:00,Газпром увеличил забронированные мощности транзита через Украину в феврале,Заявка Газпрома на транзит через Украину на вторник 1 февраля увеличилась до 1077 миллион кубометров что близко к величине бронирования по долгосрочному контракту (109 миллион кубометров) Об этом свидетельствуют данные Оператора ГТС Украины 
01-02-2022,11:00,Возвращение блудного СПГ,Журналист Ирина Кезик — о том сохранит ли Газпром свою долю рынка в Европе 
31-01-2022,18:00,Газовые волны: к чему может привести энергокризис в Молдавии,И какие варианты решения есть у Кишинева 
31-01-2022,13:00,Запасов газа в хранилищах Европы осталось меньше 40 процентов,В подземных хранилищах (ПХГ) Европы осталось меньше 20 процентов от закаченного летом газа а общий уровень заполненности ПХГ составляет около 39 процентов Об этом в понедельник 31 января сообщает Газпром 
30-01-2022,11:00,Политолог заявил о будущей вынужденности Украины закупать газ у РФ,Украина вынуждена будет начать прямые поставки газа из России после открытия газопровода Северный поток — 2 (СП-2) Об этом заявил политолог Дмитрий Корнейчук в воскресенье 30 января 
29-01-2022,18:00,Запасы газа в хранилищах Европы опустились ниже 40 процентов,Уровень запасов газа в подземных хранилищах (ПХГ) стран Евросоюза опустился ниже 40 процентов Данные опубликованы на портале GIE 
27-01-2022,19:00,Газпром заявил о сокращении запасов в ПХГ Европы более чем на 25 процентов,Уровень газа в европейских подземных хранилищах газа (ПХГ) сократился на 269 процентов по сравнению с уровнем 2021 года Из хранилищ отобрали 75 процентов закачанного летом топлива сообщает Газпром со ссылкой на данные Gas Infrastructure Europe 
27-01-2022,16:00,Молдовагаз и Газпром обновят договор с учетом поправок,Молдовагаз и Газпром намерены подписать контракт в новой редакции из-за большого числа поправок которые были внесены в действующее соглашение Об этом в четверг заявил на пресс-конференции глава молдавской компании Вадим Чебан 
